customer_id,customer_fname,customer_lname,revenue_per_customer
12380,Jacqueline,Shaw,789.9000000000001
4940,Marie,Snyder,789.8900000000001
6209,Mary,Lopez,789.8900000000001
9488,Mary,Smith,789.8800000000001
10039,Mary,Butler,789.8800000000001
11420,Pamela,Smith,789.8800000000001
8273,Theresa,Lopez,789.8700000000001
7200,Katherine,Smith,789.87
174,Mary,Perez,789.86
11679,Mary,Benson,789.86
12115,Lawrence,Smith,789.85
2880,Linda,Walters,789.84
6512,Rachel,Burke,789.84
8944,Mary,Smith,789.81
4157,Sara,Brewer,784.95
9844,Peter,Smith,784.9100000000001
11242,Brandon,Frost,784.8900000000001
11582,Debra,Hull,784.8900000000001
2436,Kevin,Park,779.97
4914,Mary,Curtis,779.97
11367,Mary,Smith,779.96
5250,Donald,Smith,779.95
7359,Alexander,Jacobs,779.95
10603,Mary,Hendricks,779.95
1861,Nancy,Smith,779.94
3103,Mary,Wilkins,779.94
10358,Larry,Alvarez,779.94
6466,Susan,Meyer,779.9300000000001
9902,James,Gilmore,779.9300000000001
3496,Brittany,Holmes,779.9200000000001
3605,Mary,Sanders,779.9200000000001
3912,Mary,Pace,779.9200000000001
11849,Mary,Randolph,779.9200000000001
1790,Kimberly,Sherman,779.9100000000001
2322,Zachary,Smith,779.9100000000001
2998,Denise,Smith,779.9100000000001
9459,Stephen,Bond,779.9100000000001
5454,Mary,Smith,779.9000000000001
1271,Carolyn,Shea,779.8900000000001
10053,Rebecca,Smith,779.8900000000001
11760,Patricia,Smith,779.89
9684,Wayne,Smith,779.87
10275,Kelly,Smith,779.87
10903,Mary,Smith,779.87
11692,Mary,Weber,779.87
5563,Paul,Trevino,774.9100000000001
6912,Kathy,Smith,774.9100000000001
2431,Olivia,Moore,774.83
848,Mary,Smith,771.8499999999999
482,Megan,Moreno,769.96
4678,Mary,Jones,769.96
5632,Douglas,Mcbride,769.96
3655,Karen,Conway,769.94
7263,Samuel,Smith,769.94
2268,Mary,Smith,769.9300000000001
3537,Ralph,Smith,769.9300000000001
6388,Emma,Smith,769.9300000000001
7047,Sean,Burch,769.9300000000001
10975,Martha,Bolton,769.9300000000001
2759,Carolyn,Ritter,769.9100000000001
7393,Mary,Smith,769.9100000000001
2655,Mary,Gates,769.9000000000001
9534,Christopher,Smith,769.8900000000001
3877,John,Mcclure,769.8800000000001
4331,David,Smith,769.8800000000001
9805,Mary,Camacho,769.8800000000001
9908,Benjamin,Smith,769.87
1144,Roger,Jensen,767.9200000000001
1914,Mary,Shannon,767.8900000000001
1516,Mary,Smith,767.88
6248,Ronald,Hanson,766.8800000000001
705,Timothy,Smith,765.9200000000001
11686,Margaret,Daniel,765.9000000000001
2517,Jose,Kane,763.9100000000001
9777,Mary,Reynolds,761.9300000000001
9528,Mary,Flores,761.9200000000001
7985,Denise,Smith,759.96
149,Shirley,Mcclain,759.95
287,Andrew,Salazar,759.95
6054,Richard,Reilly,759.95
10349,Mary,Colon,759.95
1078,Nancy,Smith,759.94
4397,Diana,Wright,759.9300000000001
8387,Richard,Fuentes,759.9300000000001
9062,James,Farmer,759.9300000000001
400,Matthew,Vaughan,759.9200000000001
5260,Mary,Hartman,759.9200000000001
7981,Mark,Smith,759.9200000000001
8241,Betty,Smith,759.9200000000001
12198,Peter,Hart,759.9200000000001
7492,Vincent,Smith,759.92
8180,Albert,Smith,759.91
11180,Lisa,Smith,759.89
120,Nancy,Smith,759.8800000000001
1881,Anna,Wilson,759.88
508,Ronald,Medina,759.87
10976,Mary,Smith,759.87
9043,Henry,Norris,759.86
8895,Mary,Ferguson,759.85
3828,Janice,Carpenter,759.83
7675,Brenda,Higgins,759.8
11887,Christopher,Smith,758.95
2618,Nicole,Jones,757.9200000000001
8221,Janet,Sampson,757.82
8285,Eric,Smith,755.82
794,Lawrence,Bennett,754.8800000000001
4988,Michelle,Pierce,752.9000000000001
5725,Mary,Smith,749.98
4713,Jack,Smith,749.97
12336,Joe,Smith,749.97
1209,Mary,Webb,749.96
8282,Mary,Ray,749.96
6165,Mary,Gardner,749.95
6835,Robert,Singh,749.95
8417,Mary,Smith,749.95
10977,Debra,Potter,749.95
3330,Mary,Johnson,749.94
3538,Mary,Henry,749.94
7453,John,Smith,749.9300000000001
8013,Mary,Adams,749.9300000000001
6303,Mary,Smith,749.93
2581,Mary,Smith,749.9200000000001
12060,Mary,Robinson,749.9200000000001
4670,Sharon,Bailey,749.9100000000001
8755,Catherine,Lutz,749.9100000000001
4580,Charles,Smith,749.9000000000001
3265,Juan,Pena,749.88
2832,Angela,Smith,749.87
282,Zachary,Pugh,749.86
4080,Mary,Smith,749.84
8556,Daniel,Pruitt,749.82
6083,Andrea,Scott,749.79
11017,Rachel,Prince,747.94
10528,Mary,Smith,745.9100000000001
11433,Peter,Smith,743.9100000000001
875,Mary,Brady,742.82
4883,Vincent,Smith,741.9300000000001
9742,Mary,Frost,739.98
8574,Brenda,Griffin,739.97
7616,Mary,Mason,739.96
1624,Walter,Huerta,739.94
2660,Mary,Schwartz,739.94
7719,Dorothy,Smith,739.9399999999999
2508,Brandon,Adkins,739.9300000000001
7865,Mary,Bryant,739.9300000000001
7287,Russell,Guzman,739.9200000000001
11018,Bruce,Smith,739.9200000000001
12233,Karen,Small,739.9200000000001
6178,Mary,Smith,739.91
3770,Mary,Johnson,739.9000000000001
8352,Teresa,Black,739.9000000000001
1919,Mary,Middleton,739.9
1979,Kimberly,Kramer,739.9
3609,James,Waters,739.9
2676,Jeffrey,Smith,739.89
12074,Mary,Smith,739.89
7774,Mary,Smith,739.85
3295,Maria,Joseph,739.8399999999999
1876,Austin,Smith,735.9100000000001
10703,Richard,Dickson,735.87
7988,Mary,Rice,734.94
1924,Mary,Ingram,734.9300000000001
3748,Brenda,Smith,734.9
7576,Frances,Smith,729.97
9379,Mary,Smith,729.97
11296,Julie,Smith,729.97
3142,Brenda,Smith,729.96
4128,Mary,Simmons,729.96
5504,Mary,Brown,729.96
11387,Larry,Smith,729.96
4756,Mary,Stanley,729.95
5726,Terry,Hartman,729.95
6111,Cynthia,Mcbride,729.95
6104,Roger,Cordova,729.94
6399,Mary,Jones,729.94
10393,Barbara,Hogan,729.9300000000001
11592,Mary,Smith,729.9300000000001
579,Mary,Smith,729.9200000000001
6319,Mary,Merritt,729.9200000000001
8956,Jose,Miller,729.9200000000001
9973,Amy,Hood,729.9200000000001
6752,Daniel,Smith,729.9100000000001
9151,Aaron,Smith,729.9100000000001
12332,Kelly,Jones,729.91
870,Linda,Delacruz,729.9000000000001
567,Donna,Smith,729.8900000000001
3550,Mary,Garner,729.8900000000001
6257,Alice,Boyd,729.8900000000001
6721,Mary,Poole,729.8900000000001
7969,Sean,Kelley,729.89
4431,Mary,Johnson,729.8800000000001
4885,Kenneth,Smith,729.8800000000001
5146,Harry,Graves,729.88
2437,Juan,Smith,729.86
6755,Mary,Callahan,729.86
7928,Madison,Smith,729.85
12007,Alan,Smith,729.8299999999999
11585,Mary,Smith,729.82
11820,Walter,Smith,729.82
3384,Mary,Smith,729.8199999999999
1942,Joseph,Moran,724.91
2291,Mary,Mcdonald,724.85
3881,Patricia,Wilson,721.9300000000001
5562,Mary,Smith,719.97
11546,Mary,Schwartz,719.95
2382,Mary,Holloway,719.94
6761,Ethan,Burgess,719.94
9034,Paul,Villa,719.9300000000001
12398,Charles,Johnson,719.9300000000001
1540,Mary,Mckee,719.9000000000001
7176,Mary,Hudson,719.9000000000001
11512,Mary,Randall,719.9000000000001
10436,Eric,King,719.88
4875,Edward,Peters,719.8599999999999
2345,Mary,Smith,719.85
6202,Mary,Williams,719.84
4585,Lauren,Smith,715.95
8405,Stephen,Cummings,714.9000000000001
9088,Mary,Guzman,714.84
5696,Mary,Rogers,709.97
6055,Carol,Smith,709.97
8195,Jennifer,Smith,709.97
938,Cheryl,Smith,709.96
10757,James,Pacheco,709.95
751,Benjamin,Juarez,709.94
956,Karen,Smith,709.94
7662,Tiffany,Parsons,709.94
1937,Mary,Werner,709.9300000000001
2590,Mary,Andrade,709.9300000000001
7979,Mary,Smith,709.9300000000001
1261,Victoria,Hancock,709.9100000000001
8792,Mary,Smith,709.9100000000001
1417,Rachel,Smith,709.9000000000001
6203,Jacqueline,Oconnor,709.9000000000001
10536,Michelle,Massey,709.9000000000001
11310,Kenneth,Williams,709.9
10684,John,Smith,709.8900000000001
10968,Diana,Smith,709.8900000000001
10940,Mary,Crawford,709.89
109,Mary,Thompson,709.8800000000001
11114,Mary,Owens,709.8800000000001
9756,Mary,White,709.88
1623,Christopher,James,709.86
2916,Cynthia,Nelson,709.76
1931,John,Smith,704.94
14,Katherine,Smith,704.9300000000001
410,Jack,Moore,704.8600000000001
9415,Mary,Joyce,703.88
12289,Andrea,Price,701.9
4584,Mary,Yu,699.98
11620,Ashley,Hill,699.97
381,Katherine,Moore,699.96
1005,Maria,Peterson,699.96
1125,Doris,Smith,699.96
2561,Angela,Smith,699.96
3281,Teresa,Werner,699.96
4596,Mary,Burns,699.96
5532,Mary,Smith,699.96
7075,Frank,Smith,699.96
9135,Mary,Johnson,699.96
9375,George,Smith,699.96
9454,Mary,Carson,699.96
10892,David,Bell,699.96
10897,Mary,Reed,699.96
11107,Melissa,Smith,699.96
11353,Mary,Silva,699.96
878,Mary,Smith,699.95
7720,Lisa,Ramirez,699.95
9491,John,Smith,699.95
334,Kathleen,Oconnor,699.94
775,Donna,Bautista,699.94
5378,Mary,Frye,699.94
5414,Helen,Christensen,699.94
8145,Debra,Smith,699.94
8589,Mary,West,699.94
692,Ann,Smith,699.9300000000001
2316,Heather,Smith,699.9300000000001
3973,Sharon,Parsons,699.9300000000001
5403,Mary,Smith,699.9300000000001
5974,Harold,Weiss,699.9300000000001
6090,Mary,Smith,699.9300000000001
9655,Mary,Shepherd,699.9300000000001
11915,Janet,Phelps,699.9300000000001
7352,Debra,Smith,699.9200000000001
11396,Elizabeth,Smith,699.9200000000001
10006,Mary,Smith,699.92
823,Catherine,Small,699.9000000000001
3682,Emily,Romero,699.9000000000001
3771,David,Phelps,699.9000000000001
8434,Mary,York,699.9000000000001
1160,Mary,Randolph,699.9
3230,Mary,Jones,699.9
5150,Mary,Smith,699.8900000000001
12430,Hannah,Brown,699.8900000000001
952,Jack,Smith,699.89
10638,Laura,Young,699.89
10049,Doris,Smith,699.88
5549,Kathryn,Smith,699.87
7296,Richard,Randall,699.87
6301,Mary,Weaver,699.86
9037,Laura,Smith,699.86
10081,Mary,Castillo,699.85
5994,Mary,Smith,699.84
3914,Mary,Acosta,699.8399999999999
5362,Brenda,Hendricks,699.8399999999999
3797,David,Gutierrez,699.83
11957,Mary,Norman,699.83
9017,Anna,Kelly,699.82
2243,George,Mayer,699.8199999999999
5167,Louis,Salinas,699.81
11953,Willie,Galvan,694.88
1131,Sharon,Henderson,693.9300000000001
4514,Carl,Nicholson,693.87
12232,Mary,Moore,691.95
4924,Mary,Castillo,691.94
8395,Theresa,Smith,691.91
7986,Mary,Steele,691.81
862,Richard,Smith,689.96
3354,Russell,Flores,689.96
7872,Mary,Smith,689.96
8445,Mary,Smith,689.96
2861,Mary,Williamson,689.95
7356,Andrew,Robles,689.95
11659,Steven,Gonzalez,689.95
3865,Jessica,Hunter,689.94
8026,Mary,Wade,689.94
8280,Mary,Tyler,689.94
1159,Mary,Morrison,689.9300000000001
6730,Mary,Gallegos,689.9200000000001
6723,Mary,Burns,689.89
1918,Ralph,Smith,689.85
9064,Mary,Mcmahon,689.78
4622,Mary,Holder,687.8699999999999
4778,Amy,Campbell,683.9
8550,Mary,Smith,681.88
3341,Carol,Smith,679.97
4235,Mary,Smith,679.97
7475,Joan,Smith,679.97
7540,Mary,Snow,679.97
9524,Mary,Nelson,679.97
9529,David,Mathews,679.97
5598,Sharon,Smith,679.96
6942,Jordan,Moran,679.95
1853,Mary,Austin,679.94
2220,James,Smith,679.94
2836,Mary,Smith,679.94
3938,Mary,Smith,679.94
9332,Mary,Jordan,679.94
12221,Betty,Sanchez,679.94
12288,Karen,Smith,679.94
6239,Karen,Mcdonald,679.9300000000001
7586,Christina,Sanchez,679.9200000000001
7746,Howard,Smith,679.92
6995,Mary,Smith,679.9100000000001
8058,Ryan,Mosley,679.9100000000001
8290,Benjamin,Jennings,679.9100000000001
10334,Gary,Smith,679.9100000000001
10921,Jerry,Sherman,679.9100000000001
11291,Mary,Ramirez,679.9100000000001
11311,Julie,White,679.9100000000001
12040,Thomas,Moore,679.9100000000001
3623,Scott,Smith,679.9
12339,William,Smith,679.9
11048,Randy,Ball,679.88
1900,Paul,Mercer,679.87
5431,Judith,Peck,679.86
11429,Janice,Smith,679.86
290,Mary,Garza,679.84
678,Cheryl,Massey,677.9100000000001
182,James,Ortiz,677.91
1987,Brenda,Mccarthy,675.84
122,Karen,Smith,674.86
1118,Mary,Smith,669.96
6867,Mary,Johnson,669.94
8927,Emily,Johnson,669.9300000000001
12084,Jennifer,Taylor,669.9300000000001
843,Mary,Smith,669.9200000000001
1272,Mary,Smith,669.9
6893,Deborah,Smith,669.89
9146,Carl,Harrison,669.89
7572,Mary,Smith,669.86
10472,Margaret,Cook,669.83
9602,Crystal,Smith,665.9200000000001
10625,Mark,Davis,664.94
1602,Stephen,Huang,664.87
5291,Carolyn,Johnson,659.97
1416,Edward,Pugh,659.96
2534,Walter,Smith,659.96
2668,Mary,Davis,659.96
3344,Mary,Park,659.96
3371,David,Dixon,659.96
4353,Mary,Sutton,659.96
7117,Teresa,Edwards,659.96
7828,Mary,Baldwin,659.96
7955,Mary,Rios,659.96
7980,Jennifer,Ortiz,659.96
8893,Mary,Smith,659.96
3369,Joseph,Clark,659.94
5153,Evelyn,Smith,659.94
6542,Cynthia,Moran,659.94
8208,Edward,Wheeler,659.94
1306,Zachary,Taylor,659.9300000000001
10734,Emily,Jones,659.9300000000001
5608,James,Smith,659.9200000000001
2140,Samuel,Smith,659.9100000000001
10857,John,Smith,659.9100000000001
4861,Rebecca,Smith,659.9
5057,Angela,Lee,659.89
6255,Joshua,Smith,659.89
7582,Aaron,Valdez,659.89
7967,Samuel,Jones,659.89
3544,Danielle,Smith,658.97
1640,Mary,Smith,655.87
7193,Jennifer,Smith,654.9200000000001
3161,Barbara,Arias,654.8199999999999
8179,Julia,Terry,651.89
690,Michael,Banks,649.98
6963,Mary,Smith,649.98
10442,Mary,Hall,649.98
904,Elizabeth,Gonzales,649.97
10164,Mary,Parsons,649.97
1625,Mary,Smith,649.96
8433,Sharon,Short,649.96
9335,Joseph,Smith,649.96
288,Judith,Smith,649.95
354,Edward,Peterson,649.95
3228,Susan,Zhang,649.95
3306,Mary,Woods,649.95
5102,Heather,Smith,649.95
5658,Michael,Wiley,649.95
6600,Arthur,Smith,649.95
7587,Mary,Barnett,649.95
11165,John,Smith,649.95
11209,Grace,Lam,649.95
11703,Mary,Andrews,649.95
2346,Mary,Bishop,649.94
4408,Anna,Smith,649.94
6448,Mary,Lawrence,649.94
7115,Brandon,Willis,649.94
8398,Mary,Williams,649.9300000000001
11554,Hannah,Marshall,649.9300000000001
954,Brandon,Fitzgerald,649.9200000000001
6960,Mary,Smith,649.9200000000001
7528,Mary,Bishop,649.9200000000001
6630,Roy,Malone,649.92
634,Jack,Edwards,649.9100000000001
7274,Linda,Allen,649.91
8461,Mary,Wood,649.9
2612,Lori,Smith,649.8900000000001
438,Diane,Smith,649.89
2790,Mary,Nielsen,649.89
4202,Kimberly,Griffin,649.89
8535,Richard,Quinn,649.89
879,Joseph,Thomas,649.88
3810,Rose,Lamb,649.88
3931,Linda,Vasquez,649.88
4882,Mary,Daniels,649.88
7458,Philip,Williams,649.88
10747,Mary,Bates,649.88
9253,Benjamin,Smith,649.87
4138,Mary,Smith,649.86
6050,Rebecca,Arnold,649.86
3329,Joshua,Smith,649.84
409,Kevin,Smith,649.8199999999999
6488,Mary,Smith,649.81
9284,Kathleen,Aguirre,647.9000000000001
5279,Kathryn,Smith,647.89
7524,Mary,Smith,644.94
4812,Nathan,Fritz,644.9100000000001
404,Mary,Adkins,644.9000000000001
1943,Harry,Schaefer,644.89
1393,Ryan,Hodge,643.95
9401,Mary,Fritz,643.88
1589,Matthew,Brennan,642.8900000000001
2515,Susan,Smith,639.96
3106,Samantha,Smith,639.96
7116,Mary,Smith,639.96
384,Mildred,Cunningham,639.95
114,Alice,Warner,639.94
2866,Jerry,Smith,639.94
6458,Jonathan,Franco,639.94
8258,Thomas,Stokes,639.94
9391,Jennifer,Sellers,639.94
10843,Cynthia,Myers,639.94
11603,Theresa,Leonard,639.94
3422,Julia,Woodard,639.9300000000001
8541,Mary,Smith,639.9300000000001
6724,Benjamin,Smith,639.9200000000001
7040,Mary,Koch,639.9200000000001
5354,William,King,639.9100000000001
12112,Mary,Smith,639.9100000000001
2787,Mary,Smith,639.9000000000001
7348,Mary,Smith,639.9000000000001
2414,Lisa,Velasquez,639.9
8760,Mary,Smith,639.9
11096,Carol,Hill,639.8900000000001
11834,Betty,Hansen,639.89
4949,Mary,Simmons,639.88
6046,Brandon,Merritt,639.87
5803,Rebecca,Stewart,639.8000000000001
6814,Mary,May,637.9200000000001
8647,Andrea,Shaw,634.94
2970,Kenneth,Smith,634.89
3224,Kevin,Bowers,631.9000000000001
9352,Mary,Lewis,631.9000000000001
1275,Amanda,Smith,631.8900000000001
1820,Mary,Hill,629.97
2376,David,Black,629.97
10910,Michelle,Smith,629.97
11688,Richard,Smith,629.97
5917,Ashley,Smith,629.96
6473,Mary,Castillo,629.96
7706,Mary,Cook,629.96
8109,Mary,Werner,629.96
8837,Kathleen,Cole,629.96
11672,Charles,Burns,629.96
3735,Mary,Lewis,629.95
4673,Wayne,Hodges,629.95
4937,Mary,Rogers,629.95
5880,Jennifer,Kerr,629.95
1006,Mary,Little,629.94
2292,Ashley,Smith,629.94
3477,Mary,Smith,629.94
4263,Paul,Atkins,629.94
6461,Patricia,Delgado,629.94
6950,Nicholas,Smith,629.94
7447,Janet,Dillon,629.94
9305,Mary,Evans,629.94
10412,Jean,Hartman,629.94
11960,Ryan,Allen,629.94
2712,Mary,Castillo,629.9300000000001
6330,Mary,Hodges,629.9300000000001
8908,Mary,Jenkins,629.9300000000001
2960,Megan,Rogers,629.93
372,Mary,Smith,629.9200000000001
3382,Donald,Baker,629.9200000000001
5865,David,Middleton,629.9100000000001
7864,Alice,Smith,629.9100000000001
12265,Mary,Miller,629.9
655,Joseph,Dougherty,629.89
6494,Brittany,Smith,629.89
10818,James,Smith,629.88
8487,Frances,Smith,629.86
3949,Mary,Lee,629.83
373,George,Sandoval,627.9100000000001
3613,Mary,York,625.94
701,Joseph,Coffey,624.96
10519,Mary,Smith,624.95
10113,Frances,Ward,624.9399999999999
4763,Mary,Byrd,624.9200000000001
2146,Mary,Hall,624.9100000000001
4180,Mary,Hicks,619.97
4587,Anthony,Smith,619.95
10743,John,Hale,619.95
12015,Vincent,Ortiz,619.95
6332,Mary,Kelly,619.94
8644,Kenneth,Smith,619.94
12357,Harry,Smith,619.94
3552,Kathleen,Smith,619.9200000000001
4412,Mary,Ellison,619.9200000000001
9710,James,Giles,619.9200000000001
11615,Mary,Dalton,619.9200000000001
3218,Steven,Mann,619.85
6405,Mary,Anderson,615.98
3047,Barbara,Smith,615.9000000000001
10767,Mary,Mata,613.88
983,Michael,Richmond,609.96
7036,Maria,Smith,609.96
8801,Ashley,Montgomery,609.96
2456,Joan,Donaldson,609.94
4790,Mildred,Smith,609.94
9002,Mary,Mullins,609.94
9224,Mary,Cannon,609.94
11661,Johnny,Mora,609.94
12330,Mary,Roy,609.94
1190,Madison,Smith,609.9399999999999
10980,Victoria,Bowen,609.9300000000001
10110,Beverly,Smith,609.9200000000001
3677,Sandra,Edwards,609.9100000000001
6664,Mary,Hall,609.9100000000001
10916,Randy,Smith,609.9100000000001
11210,Olivia,Smith,609.9100000000001
11698,Julie,Tran,609.9100000000001
4920,Gloria,Ewing,609.9
4233,Matthew,Smith,609.8900000000001
4795,Mary,Smith,609.88
8582,Edward,Smith,609.87
8598,Mary,Cox,609.87
8316,Charles,Smith,609.85
3572,Mary,Bennett,607.9300000000001
10937,Mary,Smith,607.9100000000001
8328,Donna,Smith,604.94
8093,Patricia,Cook,604.9100000000001
9547,Mary,Smith,604.9000000000001
9195,George,Johns,604.86
517,John,Russell,600.8800000000001
5475,Debra,Smith,599.99
346,Edward,Stephens,599.98
1533,Linda,Kent,599.98
5949,Ryan,Howell,599.98
7394,Kenneth,Stevens,599.98
7612,Mary,Brown,599.98
7903,Harold,Jenkins,599.98
8750,Mary,Smith,599.98
9244,Mary,Smith,599.98
1038,Christine,Briggs,599.97
1044,Linda,Pope,599.97
1485,Tiffany,Smith,599.97
1859,Charles,Smith,599.97
4044,Stephen,Smith,599.97
5329,Jack,Townsend,599.97
6812,Sharon,Smith,599.97
7703,Mary,Shannon,599.97
9000,Amber,White,599.97
9639,Mary,Smith,599.97
10715,Mary,Brewer,599.97
11099,Mary,Harris,599.97
103,Mary,Williams,599.96
251,Kelly,Adams,599.96
2185,Mary,Mitchell,599.96
3533,Mary,Smith,599.96
3754,Mary,Sims,599.96
7503,Mary,Mathews,599.96
7650,Mary,Smith,599.96
8561,Mary,Smith,599.96
8592,Justin,Valenzuela,599.96
146,Amber,Mercado,599.95
5072,Jacob,Smith,599.95
11806,Mildred,Hester,599.95
12292,Doris,May,599.95
1343,Julia,Smith,599.94
5035,Mary,Drake,599.94
6884,Amber,Carr,599.94
1797,Carolyn,Smith,599.9300000000001
4218,Mary,Rodgers,599.9300000000001
4497,Shirley,Smith,599.9300000000001
4811,Karen,Dunn,599.9300000000001
6249,Mary,Andrade,599.9300000000001
6477,Jerry,Booker,599.9300000000001
9096,Mary,Andrews,599.9300000000001
10881,Linda,Smith,599.9300000000001
11379,Kathleen,Glover,599.9300000000001
11531,Barbara,Gordon,599.9300000000001
11535,Dorothy,Moon,599.9300000000001
451,Mary,Baldwin,599.9200000000001
10138,Louis,Kennedy,599.9200000000001
2125,Mary,Smith,599.9100000000001
9820,Mary,Randolph,599.91
85,Mary,Perez,599.9
332,Mary,Smith,599.9
728,Anthony,Rosario,599.9
792,Evelyn,Jordan,599.9
4242,Benjamin,Arroyo,599.9
4841,John,Warner,599.9
5541,Johnny,Clements,599.9
5684,Mary,Harmon,599.9
5857,Mary,Gregory,599.9
10886,Scott,Smith,599.9
11313,Mary,Smith,599.9
2228,Carolyn,Woods,599.88
4130,Amber,Smith,599.88
10493,Frances,Taylor,599.88
1687,Jerry,Ellis,599.86
6287,Mary,Smith,599.85
8216,Linda,Daniel,599.85
9077,Sean,Smith,599.85
4105,Mary,Smith,599.83
7442,Brenda,Evans,599.83
1788,Timothy,Smith,598.94
10226,Mary,Smith,595.97
11405,Mary,Smith,595.9300000000001
1600,Mary,George,595.91
4719,Mary,Mcintosh,594.95
3066,Mary,Smith,594.9100000000001
4582,Brian,House,594.86
8329,Mary,Hall,589.96
1438,Jason,Smith,589.95
4532,Alice,Smith,589.94
12394,Samantha,Sims,589.94
3368,Mary,Jackson,589.9200000000001
5136,Mary,Yoder,589.9200000000001
8731,Donna,Allen,589.9200000000001
671,Anthony,Reyes,589.91
187,Mildred,Herrera,589.88
6956,Mary,Anderson,589.86
942,Mary,Smith,589.85
11214,Joseph,Mccormick,589.82
1704,Tammy,Sandoval,586.9000000000001
12358,Mary,Powers,584.9200000000001
1974,Joe,Moody,581.9000000000001
11350,Brittany,Lynch,581.87
1902,Alice,Murphy,579.98
4866,Sean,Hoffman,579.97
7386,Joshua,Smith,579.97
11299,Henry,Smith,579.97
666,Amanda,Simpson,579.96
2721,Matthew,Smith,579.96
11446,Mary,Ramos,579.96
1286,Nathan,Smith,579.95
6362,Ethan,Smith,579.95
7043,Cheryl,Smith,579.95
7634,Pamela,Ray,579.95
7824,Mary,Jackson,579.95
9421,Julia,Lynch,579.95
10192,Kathryn,Smith,579.95
10749,Mary,Huff,579.95
10792,Frank,Stokes,579.95
6986,Judith,Taylor,579.94
7511,Mary,Park,579.9300000000001
8256,James,Parker,579.9300000000001
10428,Tammy,Chavez,579.9300000000001
11524,Phillip,Smith,579.9300000000001
5078,Frances,Sparks,579.93
10992,Barbara,Duran,579.93
2471,Olivia,Smith,579.9200000000001
3856,Mary,Long,579.9200000000001
10674,George,Morton,579.9200000000001
4109,Scott,Shaffer,579.9100000000001
7321,Mary,Haas,579.9100000000001
10509,Mary,Smith,579.9100000000001
10673,William,Garcia,579.9100000000001
6163,Mary,Smith,579.91
3332,Mary,Robinson,579.9000000000001
1517,James,Brown,579.88
3256,Michael,Smith,579.88
10456,Mary,Smith,579.88
818,Mary,Kennedy,579.86
8940,Linda,Hammond,579.8399999999999
6115,Mary,Smith,579.83
11344,Mary,Sparks,579.8299999999999
4187,Jesse,Mack,579.8100000000001
7369,Mary,Smith,579.81
3443,James,Smith,578.98
4163,Grace,Welch,577.92
10533,Michael,Smith,577.9000000000001
8817,Mary,Smith,574.97
5819,Mary,Leon,574.91
1815,Russell,Smith,574.9
1627,Mary,Gonzales,574.88
7294,Sharon,Ball,569.96
17,Mary,Robinson,569.95
10805,Mary,Smith,569.95
4199,Mary,Smith,569.94
11326,Keith,Lowe,569.94
7482,Mary,Smith,569.9300000000001
5477,Mary,Smith,569.93
5288,Timothy,Smith,569.9200000000001
5270,Andrea,Johnson,569.89
3257,Julia,Mcconnell,569.87
9906,Richard,Smith,565.95
5763,Mary,Smith,565.9100000000001
10462,Carolyn,Smith,564.78
8748,Steven,Perez,563.91
3554,Michael,Smith,562.88
10616,Mary,Little,561.96
1185,Rachel,Smith,559.97
3555,Gregory,Walker,559.96
4444,Russell,Sullivan,559.96
5589,Mary,Smith,559.96
7566,Mary,Smith,559.96
7853,Aaron,Smith,559.96
8306,Sarah,Walters,559.96
9199,Tammy,Smith,559.96
5859,Ronald,Wilson,559.95
42,Ethan,Smith,559.94
8161,Ruth,Ramirez,559.94
8260,Teresa,Berg,559.94
8845,Robert,Deleon,559.94
1896,Donna,Smith,559.9300000000001
1906,Raymond,Smith,559.9300000000001
2144,Mary,Trevino,559.9300000000001
4281,Kenneth,Phelps,559.9300000000001
11244,John,Garcia,559.9300000000001
12278,Karen,Smith,559.9300000000001
9569,Mary,Smith,559.93
4522,Mary,Dennis,559.9200000000001
9310,Timothy,Smith,559.9
10662,Karen,Smith,559.9
5943,Mary,Sherman,559.89
8259,Mary,Smith,559.87
7133,Kathy,Smith,559.86
6700,Virginia,Walker,557.91
7121,Jason,Smith,557.85
8157,Mary,Marshall,554.96
5000,Mary,Cannon,554.94
2271,Robert,Lee,554.9300000000001
11338,Paul,Smith,554.83
8333,Mary,Solomon,551.9300000000001
217,Mary,Hughes,549.98
326,Shirley,Stafford,549.98
522,William,Smith,549.98
1205,Mary,Powell,549.98
1938,Charles,Smith,549.98
3435,Mary,Smith,549.98
4604,Mary,Pearson,549.98
5548,Michael,Crawford,549.98
7831,Mary,Smith,549.98
8249,Mary,Nolan,549.98
8875,Mary,Lawrence,549.98
8918,Zachary,Rice,549.98
8995,Mary,Smith,549.98
9833,Jacob,Smith,549.98
10500,Mary,Smith,549.98
12165,Christine,Smith,549.98
2381,Betty,Smith,549.97
5165,Mary,Smith,549.97
1023,William,Morgan,549.95
2462,Lawrence,Kent,549.95
3333,James,Massey,549.95
4189,Heather,Johnson,549.95
5926,Mary,Smith,549.95
8698,Mary,Allen,549.95
9148,Robert,Gallagher,549.95
11091,Joan,Smith,549.95
11182,Sharon,Barker,549.95
1250,Teresa,Smith,549.94
4256,Mary,Tate,549.94
8024,Christopher,Smith,549.94
11402,Angela,Wilkinson,549.94
11958,Barbara,Smith,549.94
12108,Gloria,Stephens,549.94
4190,Mary,Martinez,549.9300000000001
3212,Laura,Griffin,549.93
2591,Patricia,Smith,549.9200000000001
